datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,대기압(mmHg)_예측,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측
2024-09-16 09:00:00,303.393,63.38,0.017,27.695,749.6228762021,63.75,28.77,756.26895
2024-09-16 10:00:00,444.152,61.096,0.017,29.355,749.4871524832,63.1,29.08,756.33865
2024-09-16 11:00:00,591.851,59.124,0.017,31.053,749.2984818877201,61.58,30.0,756.29265
2024-09-16 12:00:00,625.824,56.829,0.017,32.556,748.98515848846,60.79,30.41,756.11308
2024-09-16 13:00:00,652.076,55.872,0.017,32.894,748.7982955424,59.99,30.87,755.79541
2024-09-16 14:00:00,637.587,56.534,0.017,32.809,748.5976314555401,60.42,30.99,755.70008
2024-09-16 15:00:00,534.824,57.862,0.018,32.551,748.5411742888,60.77,31.04,755.6603
2024-09-16 16:00:00,374.374,59.317,0.018,31.089,748.7180764115001,61.85,30.96,755.61504
2024-09-16 17:00:00,185.635,60.734,0.018,29.472,748.9504081160001,64.19,30.46,755.69482
2024-09-16 18:00:00,42.849,62.431,0.018,27.76,749.22385821934,66.94,29.81,755.87401
2024-09-16 19:00:00,0.0,64.392,0.018,26.742,749.54367715552,69.08,29.5,756.14763
2024-09-16 20:00:00,0.0,66.32,0.018,26.061,749.9855686822,69.63,29.24,756.48553
2024-09-16 21:00:00,0.0,68.419,0.017,25.408,750.1961110856,70.39,28.98,756.71882
2024-09-16 22:00:00,0.0,69.868,0.018,25.127,750.084126829,72.09,28.72,756.81158
2024-09-16 23:00:00,0.0,69.836,0.017,24.874,749.9223384556,74.06,28.28,756.72725
2024-09-17 00:00:00,0.0,70.922,0.017,24.604,749.9156629038,77.21,27.75,756.59433
2024-09-17 01:00:00,0.0,73.689,0.018,24.962,749.8076539758,79.57,27.33,756.51951
2024-09-17 02:00:00,0.0,73.8,0.018,24.668,749.71356619852,81.47,27.05,756.4021
2024-09-17 03:00:00,0.0,73.657,0.018,24.449,749.6909068255001,81.62,26.93,756.28576
2024-09-17 04:00:00,0.0,74.822,0.018,24.293,749.6746679832,84.69,26.43,756.3179
2024-09-17 05:00:00,0.0,76.395,0.018,24.11,749.7860521902,85.95,26.11,756.43535
2024-09-17 06:00:00,0.0,77.004,0.018,24.096,749.9927317743,87.48,25.9,756.48171
2024-09-17 07:00:00,44.902,77.086,0.018,25.547,750.27798785352,79.48,27.57,756.7377
2024-09-17 08:00:00,175.039,75.956,0.018,27.363,750.4311055102,70.86,29.5,756.67868
2024-09-17 09:00:00,318.453,75.39,0.019,28.982,750.47045376272,68.52,30.44,756.64015
2024-09-17 10:00:00,466.259,73.422,0.019,30.552,750.3107205592,64.44,31.62,756.46054
2024-09-17 11:00:00,531.569,70.489,0.019,32.079,750.0523242002,61.17,32.7,756.11233
2024-09-17 12:00:00,613.478,67.649,0.019,33.374,749.6940195828,56.01,33.07,755.71831
2024-09-17 13:00:00,600.952,65.511,0.019,32.934,749.3093877892,53.49,33.39,755.17936
2024-09-17 14:00:00,522.48,64.713,0.019,32.618,748.8314482828,51.49,33.85,754.71949
2024-09-17 15:00:00,407.972,64.933,0.019,31.047,748.399112546,51.3,34.07,754.27208
2024-09-17 16:00:00,278.567,65.275,0.02,30.611,748.29603152534,53.14,34.17,754.08457
2024-09-17 17:00:00,157.52,65.906,0.02,29.685,748.1878950868,59.74,33.59,754.24601
2024-09-17 18:00:00,35.703,69.058,0.021,28.424,748.2568257846,64.14,32.59,754.4053
2024-09-17 19:00:00,0.0,69.237,0.02,27.436,748.522872776,67.46,31.57,754.71644
2024-09-17 20:00:00,0.0,70.183,0.02,26.775,748.8916782614,70.4,30.76,755.03242
2024-09-17 21:00:00,0.0,73.646,0.02,26.087,749.1497370925,76.74,29.66,755.07015
2024-09-17 22:00:00,0.0,75.894,0.02,25.764,749.02905961732,76.92,29.49,755.03963
2024-09-17 23:00:00,0.0,76.889,0.02,25.458,748.8961036272,78.87,29.1,754.89771
2024-09-18 00:00:00,0.0,76.398,0.019,25.453,748.7925950712,81.7,28.5,754.7994
2024-09-18 01:00:00,0.0,74.872,0.019,25.003,748.6542836384,84.33,28.01,754.72023
2024-09-18 02:00:00,0.0,75.148,0.019,24.825,748.56535628768,85.78,27.64,754.70112
2024-09-18 03:00:00,0.0,76.536,0.019,24.665,748.4188391766,87.52,27.41,754.71504
2024-09-18 04:00:00,0.0,76.923,0.019,24.51,748.5868230621201,87.23,27.51,754.85716
2024-09-18 05:00:00,0.0,77.832,0.019,24.398,748.66313437,87.7,27.44,754.96259
2024-09-18 06:00:00,0.0,78.455,0.019,24.303,748.85743043048,89.02,27.28,755.02091
2024-09-18 07:00:00,61.507,77.927,0.019,25.869,749.0303647252,87.56,27.57,755.19621
2024-09-18 08:00:00,218.291,74.67,0.019,27.97,749.1992261832601,79.72,29.35,755.2696
2024-09-18 09:00:00,404.604,71.811,0.02,29.953,749.38129623314,74.84,30.39,755.50721
2024-09-18 10:00:00,465.88,69.151,0.02,31.715,749.0438658412,71.95,31.23,755.34679
2024-09-18 11:00:00,574.414,67.559,0.02,33.353,748.7851694574,65.78,32.73,754.86354
2024-09-18 12:00:00,553.267,63.954,0.019,32.618,748.3208810794,61.75,33.56,754.45933
2024-09-18 13:00:00,524.907,70.965,0.02,31.374,748.165468233,59.34,34.13,754.01536
2024-09-18 14:00:00,526.606,66.56,0.02,32.429,747.809563814,59.92,34.2,753.59689
2024-09-18 15:00:00,452.454,60.653,0.019,32.315,747.5134393364,65.67,33.13,753.27987
2024-09-18 16:00:00,313.186,57.573,0.018,31.155,747.5315908368,67.0,32.88,753.4651
2024-09-18 17:00:00,175.275,63.396,0.02,29.814,747.6885038072,66.43,30.6,754.22725
2024-09-18 18:00:00,37.978,64.245,0.019,28.061,747.958451121,80.02,27.54,754.91311
2024-09-18 19:00:00,0.0,64.668,0.019,26.809,748.313980509,89.93,26.01,756.04489
2024-09-18 20:00:00,0.0,67.844,0.019,26.12,748.71281097626,91.79,25.44,756.35734
2024-09-18 21:00:00,0.0,71.343,0.019,25.519,749.0833941086,91.99,25.63,756.04935
2024-09-18 22:00:00,0.0,71.123,0.019,25.34,749.123297407,90.0,25.83,755.9867
2024-09-18 23:00:00,0.0,72.535,0.019,25.17,749.043790835,88.2,26.05,755.77209
2024-09-19 00:00:00,0.0,73.112,0.019,24.99,749.00054226008,87.89,25.99,755.49825
2024-09-19 01:00:00,0.0,72.831,0.019,25.161,749.0283395578,89.1,25.81,755.4569
2024-09-19 02:00:00,0.0,73.532,0.019,24.962,748.95553854008,90.28,25.62,755.38689
2024-09-19 03:00:00,0.0,74.341,0.019,24.831,748.936907,91.22,25.44,755.38111
2024-09-19 04:00:00,0.0,74.524,0.019,24.723,749.1001579943,91.92,25.33,755.64984
2024-09-19 05:00:00,0.0,74.728,0.019,24.599,749.3162133534,93.0,25.05,755.70157
2024-09-19 06:00:00,0.0,75.078,0.018,24.469,749.54615236012,93.81,24.86,755.96395
2024-09-19 07:00:00,60.579,73.61,0.019,25.817,749.72931750052,91.19,25.52,756.17521
2024-09-19 08:00:00,189.844,70.801,0.019,27.704,749.832481028,84.39,26.9,756.37373
2024-09-19 09:00:00,311.815,68.521,0.019,29.499,750.0255469868,79.29,28.25,756.4848
2024-09-19 10:00:00,448.499,66.344,0.019,31.209,749.8423818463999,76.13,29.57,756.2231
2024-09-19 11:00:00,537.957,64.678,0.019,32.802,749.6429403605999,70.55,31.03,755.72629
2024-09-19 12:00:00,626.783,62.58,0.019,34.24,749.3765183382,60.57,32.27,755.27454
2024-09-19 13:00:00,704.065,61.368,0.018,32.872,748.956783643,56.35,32.98,754.90754
2024-09-19 14:00:00,518.204,61.436,0.018,32.232,748.5992290876001,56.56,33.19,754.47726
2024-09-19 15:00:00,409.304,58.847,0.018,32.36,748.4500792589,58.56,32.9,754.09785
2024-09-19 16:00:00,276.413,62.802,0.019,31.297,748.3113177888999,58.78,32.81,753.95537
2024-09-19 17:00:00,122.21,60.436,0.018,29.302,748.4539420781999,61.38,32.41,754.10724
2024-09-19 18:00:00,31.798,63.479,0.019,27.753,748.4860447318,67.21,31.73,754.30917
2024-09-19 19:00:00,0.0,68.473,0.019,26.949,748.7393406691999,72.27,30.76,754.442
2024-09-19 20:00:00,0.0,69.669,0.019,26.55,749.1162468242001,79.21,29.57,754.79616
2024-09-19 21:00:00,0.0,68.43,0.018,25.889,749.21469996232,83.09,28.8,754.92439
2024-09-19 22:00:00,0.0,68.456,0.018,25.602,749.1259226239999,84.2,28.31,755.05294
2024-09-19 23:00:00,0.0,70.604,0.018,25.381,749.0725932158,83.06,28.23,754.79616
2024-09-20 00:00:00,0.0,72.092,0.018,25.158,748.9333067023999,84.25,28.28,754.46716
2024-09-20 01:00:00,0.0,73.88,0.018,25.484,748.3390325798,87.16,27.96,754.21714
2024-09-20 02:00:00,0.0,76.032,0.019,25.467,748.15411229432,88.99,27.67,754.04464
2024-09-20 03:00:00,0.0,76.108,0.018,25.488,747.81103393552,89.42,27.46,753.96969
2024-09-20 04:00:00,0.0,77.131,0.018,25.338,747.72373421934,90.27,27.33,753.83303
2024-09-20 05:00:00,0.0,78.88,0.018,25.136,747.5839451644,90.81,27.17,753.55798
2024-09-20 06:00:00,0.0,79.292,0.018,25.032,747.51190920992,90.04,27.0,753.34659
2024-09-20 07:00:00,35.585,78.12,0.018,25.451,747.5817699846,89.39,27.24,753.19244
2024-09-20 08:00:00,113.781,76.472,0.018,26.054,747.7035050472,88.33,26.97,753.70886
2024-09-20 09:00:00,181.618,75.725,0.018,26.985,747.6966344792801,91.31,25.83,753.73997
2024-09-20 10:00:00,277.047,75.086,0.019,27.569,747.4170563694,92.24,25.82,753.65422
2024-09-20 11:00:00,314.135,74.063,0.019,27.313,747.04710328914,93.21,25.61,753.40755
2024-09-20 12:00:00,333.755,73.664,0.019,27.731,746.4713781998,94.7,25.64,752.74477
2024-09-20 13:00:00,320.219,72.638,0.019,28.003,745.9492600416,92.5,26.25,752.06765
2024-09-20 14:00:00,278.403,71.926,0.019,27.459,745.3135824966,89.6,26.62,751.72405
2024-09-20 15:00:00,154.064,81.724,0.018,24.792,745.5341007246,90.23,26.75,751.34337
2024-09-20 16:00:00,86.47,80.824,0.018,24.713,745.2809547996001,89.85,26.58,751.15866
2024-09-20 17:00:00,53.499,81.48,0.018,24.802,745.1372429204,91.25,26.55,751.14629
2024-09-20 18:00:00,19.764,82.37,0.019,24.797,745.353485795,91.05,26.34,751.00114
2024-09-20 19:00:00,0.0,82.414,0.018,24.619,745.13331259552,91.43,26.19,750.84804
2024-09-20 20:00:00,0.0,84.105,0.019,24.623,745.31785785,93.89,25.97,750.84634
2024-09-20 21:00:00,0.0,84.772,0.019,24.586,745.1455686086,96.11,25.63,750.43947
2024-09-20 22:00:00,0.0,83.685,0.019,24.617,744.89809315232,95.79,25.65,750.01002
2024-09-20 23:00:00,0.0,84.012,0.019,24.536,744.4398802765201,95.87,25.73,749.41968
2024-09-21 00:00:00,0.0,84.78,0.019,24.499,743.930618181,93.92,26.37,749.31534
2024-09-21 01:00:00,0.0,85.14,0.019,24.59,742.83894794372,90.54,26.23,749.62581
2024-09-21 02:00:00,0.0,85.369,0.018,23.776,742.5968579326,92.68,22.85,749.72756
2024-09-21 03:00:00,0.0,86.207,0.017,22.892,742.305983889,96.18,22.48,749.19427
2024-09-21 04:00:00,0.0,86.476,0.016,22.635,741.99585575386,96.37,22.11,749.29298
2024-09-21 05:00:00,0.0,86.368,0.016,22.458,742.0204352856,97.01,21.36,749.23219
2024-09-21 06:00:00,0.0,86.564,0.016,22.048,742.19005430628,97.13,21.24,749.1083
2024-09-21 07:00:00,14.077,86.782,0.016,21.968,742.31531466028,97.13,21.27,749.15838
2024-09-21 08:00:00,34.013,86.424,0.016,21.716,742.2078757794,97.17,21.24,749.20662
2024-09-21 09:00:00,60.99,86.259,0.015,21.344,742.3697916633399,97.06,21.35,749.5304
2024-09-21 10:00:00,89.448,85.813,0.015,21.101,742.2105760026,97.17,21.94,749.31315
2024-09-21 11:00:00,117.509,84.184,0.015,21.095,741.8553466394001,94.27,21.66,749.57537
2024-09-21 12:00:00,98.139,85.3,0.015,20.747,741.9623804868,94.8,21.33,749.43731
2024-09-21 13:00:00,103.503,84.771,0.014,20.284,741.20912322268,95.84,21.12,749.26787
2024-09-21 14:00:00,95.075,84.22,0.014,20.111,740.89493725212,95.03,20.47,748.95304
2024-09-21 15:00:00,75.256,83.668,0.014,19.751,740.33989887274,95.25,20.44,748.77714
2024-09-21 16:00:00,50.843,81.515,0.014,19.813,740.6632731028,95.33,20.66,748.58743
2024-09-21 17:00:00,34.776,79.263,0.014,19.879,741.192141819,95.69,20.56,748.44818
2024-09-21 18:00:00,14.556,76.773,0.014,19.898,741.8576718316,95.57,20.44,748.52977
2024-09-21 19:00:00,0.0,74.655,0.014,19.696,742.49715219094,94.38,20.44,748.7245
2024-09-21 20:00:00,0.0,72.182,0.013,19.558,743.1744806788,91.42,20.69,749.22538
2024-09-21 21:00:00,0.0,68.339,0.013,19.453,743.80321264968,90.05,20.88,749.87828
2024-09-21 22:00:00,0.0,65.848,0.013,19.446,743.97640196548,88.55,20.84,750.27158
2024-09-21 23:00:00,0.0,61.871,0.013,19.335,744.14803115232,89.51,20.72,750.22121
2024-09-22 00:00:00,0.0,58.867,0.012,19.214,744.3131122979,86.97,20.48,750.32712
2024-09-22 01:00:00,0.0,60.174,0.013,19.794,744.1793387402,82.91,20.19,750.60218
2024-09-22 02:00:00,0.0,60.367,0.013,19.637,744.36598416828,80.77,19.91,750.85746
2024-09-22 03:00:00,0.0,60.586,0.012,19.484,744.6284758658,81.7,19.68,751.2249
2024-09-22 04:00:00,0.0,60.807,0.012,19.383,744.9405016578,81.59,19.29,751.56745
2024-09-22 05:00:00,0.0,60.833,0.012,19.303,745.3385595612,86.65,19.02,751.97404
2024-09-22 06:00:00,0.0,61.089,0.012,19.181,745.76223958252,83.13,18.99,752.53168
2024-09-22 07:00:00,37.342,61.248,0.012,19.383,746.1250445719201,81.05,19.19,752.9838
2024-09-22 08:00:00,143.789,61.35,0.013,20.035,746.41982643854,79.09,19.49,753.41528
2024-09-22 09:00:00,240.516,61.297,0.013,20.592,746.7646524418,74.19,20.9,753.61506
2024-09-22 10:00:00,320.402,60.281,0.013,21.168,746.94853764172,70.13,22.22,753.79384
2024-09-22 11:00:00,380.584,57.795,0.013,22.036,747.1021803418,68.72,23.53,753.56847
2024-09-22 12:00:00,425.459,56.191,0.013,22.672,747.0430754562,67.57,24.51,753.11252
2024-09-22 13:00:00,420.062,57.186,0.013,22.379,746.8336581458001,65.85,25.11,752.92995
2024-09-22 14:00:00,344.016,54.695,0.013,22.089,746.7014597182999,64.69,25.02,752.96693
2024-09-22 15:00:00,283.147,57.01,0.013,22.043,746.6706696732,63.36,25.02,752.98967
2024-09-22 16:00:00,196.117,57.037,0.013,21.485,746.8958382856,62.99,25.05,753.09234
2024-09-22 17:00:00,132.894,55.073,0.012,21.077,747.2109018287,65.91,24.83,753.31295
2024-09-22 18:00:00,23.519,57.246,0.012,20.284,747.56409852388,68.41,24.35,753.60992
2024-09-22 19:00:00,0.0,58.054,0.012,19.773,748.1353907468,69.63,23.76,754.24565
2024-09-22 20:00:00,0.0,57.846,0.012,19.514,748.7985955672,68.41,23.36,755.21579
2024-09-22 21:00:00,0.0,56.711,0.012,19.249,749.38802428928,65.19,22.69,755.92344
2024-09-22 22:00:00,0.0,56.564,0.011,18.951,749.58785580732,65.97,21.74,756.46189
2024-09-22 23:00:00,0.0,57.152,0.011,18.736,749.7296850309,67.16,21.07,756.79991
2024-09-23 00:00:00,0.0,57.66,0.011,18.481,749.77702144372,68.97,20.47,757.02087
2024-09-23 01:00:00,0.0,56.45,0.01,17.594,750.2933941269999,69.44,20.01,757.23297
2024-09-23 02:00:00,0.0,57.481,0.01,17.073,750.3915022366,70.74,19.57,757.44788
2024-09-23 03:00:00,0.0,56.972,0.01,16.492,750.419779574,71.78,19.16,757.56332
2024-09-23 04:00:00,0.0,57.114,0.01,16.197,750.645548236,71.96,18.79,757.73176
2024-09-23 05:00:00,0.0,57.028,0.01,15.888,750.9319594107,70.69,18.65,758.00393
2024-09-23 06:00:00,0.0,57.059,0.01,15.544,751.251223301,72.35,18.42,758.422
2024-09-23 07:00:00,54.749,56.304,0.01,16.761,751.54010217968,64.99,20.34,758.75777
2024-09-23 08:00:00,230.451,53.781,0.01,18.802,751.750764593,61.59,20.99,758.83096
2024-09-23 09:00:00,414.927,49.858,0.01,20.86,751.8305711898,59.07,21.03,758.91414
2024-09-23 10:00:00,553.142,47.511,0.01,22.451,751.7853424512,55.27,21.85,758.70357
2024-09-23 11:00:00,676.988,42.502,0.01,24.023,751.60730773488,52.6,22.71,758.36659
2024-09-23 12:00:00,740.691,38.737,0.009,25.06,751.33693288574,50.6,23.27,757.71604
2024-09-23 13:00:00,721.862,36.581,0.009,24.764,750.9023694648,48.73,23.8,757.15313
2024-09-23 14:00:00,649.054,34.907,0.009,24.814,750.58911357112,48.81,24.15,756.69913
2024-09-23 15:00:00,527.184,33.97,0.009,24.534,750.3208463962,48.17,24.37,756.47429
2024-09-23 16:00:00,380.339,34.667,0.009,23.004,750.2942191952001,47.12,24.45,756.6419
2024-09-23 17:00:00,191.27,35.984,0.009,21.193,750.4090161843001,46.95,24.07,756.82681
2024-09-23 18:00:00,22.457,37.748,0.009,19.133,750.62459150372,50.0,23.35,757.07639
2024-09-23 19:00:00,0.0,39.354,0.009,17.992,750.95874412472,54.15,22.36,757.25577
2024-09-23 20:00:00,0.0,41.111,0.009,17.155,751.3248043832,58.5,21.32,757.66207
2024-09-23 21:00:00,0.0,41.309,0.008,16.405,751.6425306464,61.56,20.55,758.04456
2024-09-23 22:00:00,0.0,42.361,0.008,15.844,751.6891845028,61.65,19.95,758.24751
2024-09-23 23:00:00,0.0,45.19,0.008,15.334,751.727512671,60.51,19.26,758.2624
2024-09-24 00:00:00,0.0,47.15,0.009,14.916,751.749264469,60.42,18.85,758.19351
2024-09-24 01:00:00,0.0,48.549,0.009,15.395,751.4512648364,60.63,18.48,758.16916
2024-09-24 02:00:00,0.0,50.577,0.009,15.12,751.31097323992,60.83,18.1,757.99498
2024-09-24 03:00:00,0.0,51.4,0.009,14.831,751.22591620912,61.89,17.76,757.93585
2024-09-24 04:00:00,0.0,51.805,0.008,14.419,751.2671621185,65.64,17.34,757.8861
2024-09-24 05:00:00,0.0,52.589,0.008,14.046,751.3886346593999,66.99,16.96,757.84931
2024-09-24 06:00:00,0.0,53.019,0.008,13.67,751.4794671676,71.04,16.69,757.94338
2024-09-24 07:00:00,56.774,51.541,0.008,15.253,751.5519606599,67.4,17.48,758.04978
2024-09-24 08:00:00,211.748,48.623,0.009,17.554,751.50366416772,60.69,19.4,758.1082
2024-09-24 09:00:00,387.213,44.417,0.009,19.942,751.4627407849999,58.0,20.33,758.19188
2024-09-24 10:00:00,537.295,41.362,0.009,21.91,751.246722929,55.28,21.54,757.88058
2024-09-24 11:00:00,632.869,39.619,0.009,23.597,751.0018276860001,51.49,22.8,757.37084
2024-09-24 12:00:00,685.466,37.589,0.009,25.127,750.62999195012,49.55,23.58,756.73027
2024-09-24 13:00:00,685.656,35.064,0.009,25.575,750.10283337528,48.34,24.12,756.2119
2024-09-24 14:00:00,627.771,33.772,0.009,25.643,749.6280516299,45.55,24.75,755.6988
2024-09-24 15:00:00,518.625,34.13,0.009,25.503,749.1815997262601,43.73,25.25,755.4293
2024-09-24 16:00:00,371.535,35.635,0.01,23.947,749.11192646708,43.61,25.66,755.31291
2024-09-24 17:00:00,191.39,39.093,0.011,22.164,749.11096638772,46.38,25.44,755.3344
2024-09-24 18:00:00,19.535,46.946,0.012,20.016,749.1971035078,54.81,24.37,755.526
2024-09-24 19:00:00,0.0,48.866,0.012,18.853,749.3567167014,65.04,22.74,755.77444
2024-09-24 20:00:00,0.0,50.229,0.011,18.139,749.54578482974,70.9,21.5,755.93353
2024-09-24 21:00:00,0.0,51.597,0.011,17.501,749.6641221114801,75.4,20.57,755.97529
2024-09-24 22:00:00,0.0,49.919,0.011,17.354,749.6808934978,79.44,19.83,756.17315
2024-09-24 23:00:00,0.0,51.407,0.011,17.093,749.6892941922,80.39,19.33,756.0885
2024-09-25 00:00:00,0.0,53.32,0.011,16.933,749.66774491094,81.0,19.29,756.02407
2024-09-25 01:00:00,0.0,60.475,0.011,16.553,749.4985534256,82.73,19.26,755.93452
2024-09-25 02:00:00,0.0,62.029,0.011,16.345,749.3497411248,83.7,19.69,755.97507
2024-09-25 03:00:00,0.0,63.647,0.011,16.196,749.2126297912,84.37,19.85,755.91507
2024-09-25 04:00:00,0.0,64.768,0.011,16.195,749.3277643082,86.5,19.48,755.77765
2024-09-25 05:00:00,0.0,65.681,0.011,16.14,749.44932685654,86.73,19.41,755.6157
2024-09-25 06:00:00,0.0,66.683,0.011,15.973,749.590586033,87.25,19.56,755.80422
2024-09-25 07:00:00,52.686,66.366,0.011,17.587,749.7286724472,84.26,20.43,755.77994
2024-09-25 08:00:00,192.961,64.013,0.011,20.001,749.80133095314,73.34,22.35,756.22433
2024-09-25 09:00:00,384.692,61.147,0.011,22.489,749.87548958308,68.48,23.76,756.50629
2024-09-25 10:00:00,545.985,57.993,0.012,24.382,749.7757763408,65.22,24.62,756.38253
2024-09-25 11:00:00,625.548,55.237,0.012,26.035,749.5032038100001,63.83,25.12,755.67349
2024-09-25 12:00:00,663.852,52.058,0.012,27.623,749.2619088646001,60.89,25.78,755.02716
2024-09-25 13:00:00,639.997,48.409,0.011,27.769,748.7986930752601,57.69,26.25,754.76232
2024-09-25 14:00:00,536.003,44.539,0.011,27.852,748.3148430803001,56.08,26.52,754.58077
2024-09-25 15:00:00,479.908,45.059,0.011,27.609,747.9870284832,54.93,26.84,753.98908
2024-09-25 16:00:00,314.656,45.974,0.011,25.857,748.0028547914,55.26,27.33,754.11188
2024-09-25 17:00:00,166.554,48.943,0.012,24.038,747.99173137194,57.98,27.08,754.26349
2024-09-25 18:00:00,16.959,57.318,0.013,21.93,748.1016004537,63.8,25.97,754.3781
2024-09-25 19:00:00,0.0,57.753,0.012,20.651,748.33270205652,70.66,24.53,754.64637
2024-09-25 20:00:00,0.0,58.326,0.012,19.964,748.545749667,76.24,23.54,754.80332
2024-09-25 21:00:00,0.0,61.73,0.012,19.295,748.6728476729,78.0,23.19,755.04401
2024-09-25 22:00:00,0.0,64.245,0.012,19.04,748.63901237608,80.98,22.85,754.98451
2024-09-25 23:00:00,0.0,64.595,0.012,18.706,748.5639011674,81.97,22.75,754.84245
2024-09-26 00:00:00,0.0,65.627,0.012,18.549,748.45346953914,84.08,22.54,754.89841
2024-09-26 01:00:00,0.0,66.135,0.012,18.552,748.4681932562,85.59,22.05,754.74496
2024-09-26 02:00:00,0.0,69.481,0.013,18.432,748.4098384325999,86.59,21.81,754.66038
2024-09-26 03:00:00,0.0,70.577,0.012,18.285,748.27185702708,87.9,21.63,754.48117
2024-09-26 04:00:00,0.0,71.055,0.012,18.315,748.3102677021,88.56,21.49,754.22131
2024-09-26 05:00:00,0.0,73.013,0.013,18.196,748.36996513668,89.42,21.31,754.53309
2024-09-26 06:00:00,0.0,74.021,0.013,18.179,748.4769689816,90.17,21.16,754.80439
2024-09-26 07:00:00,38.968,73.279,0.013,19.504,748.7430909792,87.14,21.72,755.04542
2024-09-26 08:00:00,142.811,70.939,0.013,21.551,749.0011348090601,81.85,22.89,755.20499
2024-09-26 09:00:00,288.897,67.56,0.013,23.599,749.10871620172,78.03,23.73,755.36315
2024-09-26 10:00:00,458.79,63.691,0.013,25.463,749.1042458322,70.82,25.05,755.37963
2024-09-26 11:00:00,543.049,59.57,0.013,27.289,748.82277756608,62.42,26.9,754.83308
2024-09-26 12:00:00,560.303,57.409,0.013,28.654,748.52585052214,55.62,27.97,754.28844
2024-09-26 13:00:00,557.714,56.26,0.014,27.978,748.0933872748,54.23,28.1,753.74144
2024-09-26 14:00:00,469.155,54.057,0.013,27.399,747.7522965803,52.93,28.48,753.2744
2024-09-26 15:00:00,421.375,53.17,0.014,26.791,747.5104390884001,55.37,28.32,752.88068
2024-09-26 16:00:00,316.012,51.939,0.014,25.503,747.5744418788601,58.02,28.07,752.90234
2024-09-26 17:00:00,170.448,49.086,0.013,23.576,747.6528758622,61.43,27.62,753.10849
2024-09-26 18:00:00,14.606,52.069,0.013,21.53,747.7992879646,66.8,26.42,753.29113
2024-09-26 19:00:00,0.0,56.908,0.013,20.526,748.0860816709201,70.02,25.47,753.79517
2024-09-26 20:00:00,0.0,56.961,0.013,19.736,748.3973423996799,73.11,24.64,754.19269
2024-09-26 21:00:00,0.0,55.007,0.012,18.972,748.64813313,77.51,23.98,754.53053
2024-09-26 22:00:00,0.0,56.852,0.012,18.53,748.7674679941999,81.7,23.26,754.60431
2024-09-26 23:00:00,0.0,56.708,0.012,18.217,748.7654128243199,83.81,22.72,754.5309
2024-09-27 00:00:00,0.0,58.559,0.012,17.9,748.75543699972,86.13,22.19,754.53745
2024-09-27 01:00:00,0.0,64.281,0.014,19.359,748.32212618232,87.0,22.1,754.33918
2024-09-27 02:00:00,0.0,63.669,0.013,19.136,748.1239147982001,88.61,21.82,754.13427
2024-09-27 03:00:00,0.0,63.922,0.013,18.951,748.0561841996,88.65,21.44,754.10225
2024-09-27 04:00:00,0.0,63.286,0.013,19.0,748.1084260179,89.96,21.01,754.2301
2024-09-27 05:00:00,0.0,63.159,0.013,19.014,748.26595403914,91.46,20.6,754.39448
2024-09-27 06:00:00,0.0,63.246,0.013,19.097,748.4791441614,93.08,20.24,754.73482
2024-09-27 07:00:00,43.503,60.25,0.013,19.975,748.6799357588001,94.03,20.25,755.18148
2024-09-27 08:00:00,167.309,58.019,0.013,21.483,748.8312457660601,92.39,20.8,755.44081
2024-09-27 09:00:00,316.411,57.551,0.013,23.141,748.97504015208,82.76,22.46,755.50462
2024-09-27 10:00:00,494.599,52.995,0.013,25.172,748.8966286706,71.7,23.9,755.31589
2024-09-27 11:00:00,631.558,46.95,0.012,26.81,748.6630593638,61.74,25.17,754.95385
2024-09-27 12:00:00,691.012,44.287,0.012,28.241,748.4242396230001,54.56,25.91,754.42663
2024-09-27 13:00:00,658.78,43.451,0.012,27.71,748.05353648074,51.96,26.34,754.06393
2024-09-27 14:00:00,632.527,42.578,0.011,27.869,747.7185812934,45.89,26.91,753.7222
2024-09-27 15:00:00,515.371,41.745,0.011,27.463,747.479536534,44.46,27.29,753.65615
2024-09-27 16:00:00,354.136,41.125,0.011,25.773,747.64022981688,47.09,27.2,753.82828
2024-09-27 17:00:00,169.291,43.769,0.012,23.854,747.80691609514,52.99,26.52,753.99303
2024-09-27 18:00:00,12.354,47.98,0.012,21.52,748.0834864564,58.32,25.6,754.38179
2024-09-27 19:00:00,0.0,50.967,0.012,20.652,748.3828362006,69.29,23.51,754.93544
2024-09-27 20:00:00,0.0,53.155,0.012,20.137,748.66895485112,75.07,22.41,755.35231
2024-09-27 21:00:00,0.0,56.24,0.012,19.814,748.9446326386001,80.09,21.61,755.51292
2024-09-27 22:00:00,0.0,56.284,0.012,19.52,749.1740766043999,82.74,21.2,755.675
2024-09-27 23:00:00,0.0,57.072,0.012,19.42,749.2787477565,84.5,20.74,755.87671
2024-09-28 00:00:00,0.0,57.815,0.012,18.946,749.3036123118,83.33,20.74,755.96828
2024-09-28 01:00:00,0.0,60.458,0.012,19.031,749.44652912528,86.19,20.34,756.21807
2024-09-28 02:00:00,0.0,61.041,0.012,18.806,749.487827539,88.12,19.78,756.3125
2024-09-28 03:00:00,0.0,60.581,0.012,18.619,749.5839104812001,87.16,19.68,756.39139
