datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,대기압(mmHg)_예측,hour,month,weekday,일사량x기온,습도x기온,일사량x절대습도,humidity_lag_1h,humidity_lag_3h,humidity_lag_6h,humidity_lag_12h,humidity_lag_24h,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측
2025-03-04 07:00:00,0.101,60.118,0.003,1.018,753.5826410156,7,3,1,0.102818,61.200124,0.00030300000000000005,60.705,57.91,54.779,47.453,74.1,66.62,2.6,759.88922
2025-03-04 08:00:00,24.263,60.978,0.003,1.281,753.6577222218,8,3,1,31.080903,78.11281799999999,0.072789,60.118,60.0,56.187,47.607,73.484,65.77,3.01,759.97516
2025-03-04 09:00:00,49.841,60.273,0.003,1.614,753.5998474378799,9,3,1,80.443374,97.28062200000001,0.14952300000000002,60.978,60.705,56.747,47.328,72.859,77.24,2.4,760.8371
2025-03-04 10:00:00,66.599,59.68,0.003,1.957,753.701300824,10,3,1,130.33424300000001,116.79376,0.199797,60.273,60.118,57.91,47.453,71.507,88.28,1.55,760.71067
2025-03-04 11:00:00,93.861,59.171,0.004,2.254,753.4548304508,11,3,1,211.56269400000002,133.371434,0.375444,59.68,60.978,60.0,47.177,65.819,88.9,1.93,760.50118
2025-03-04 12:00:00,117.16,58.187,0.004,2.505,753.5812158978,12,3,1,293.4858,145.758435,0.46864,59.171,60.273,60.705,46.751,61.083,87.0,2.33,760.33008
2025-03-04 13:00:00,119.768,64.861,0.004,2.231,753.3114185964,13,3,1,267.202408,144.704891,0.479072,58.187,59.68,60.118,54.779,54.436,88.8,2.41,759.89845
2025-03-04 14:00:00,120.401,68.361,0.004,2.215,752.9676651818,14,3,1,266.68821499999996,151.419615,0.481604,64.861,59.171,60.978,56.187,52.397,88.1,3.0,759.65671
2025-03-04 15:00:00,75.879,68.627,0.004,2.152,752.8367043566,15,3,1,163.29160800000002,147.685304,0.303516,68.361,58.187,60.273,56.747,49.033,83.77,3.79,758.86049
2025-03-04 16:00:00,63.887,67.881,0.004,1.812,752.900609639,16,3,1,115.763244,123.000372,0.255548,68.627,64.861,59.68,57.91,46.899,77.76,4.41,758.47261
2025-03-04 17:00:00,39.934,66.546,0.004,1.612,753.0413962764001,17,3,1,64.373608,107.27215200000002,0.159736,67.881,68.361,59.171,60.0,47.131,76.76,4.53,758.23687
2025-03-04 18:00:00,16.803,63.604,0.004,1.385,753.2574141324001,18,3,1,23.272155,88.09154,0.06721200000000001,66.546,68.627,58.187,60.705,47.801,66.96,4.43,758.79254
2025-03-04 19:00:00,0.0,61.521,0.004,1.061,753.0784493392,19,3,1,0.0,65.273781,0.0,63.604,67.881,64.861,60.118,47.453,62.99,4.53,759.66589
2025-03-04 20:00:00,0.0,60.129,0.004,0.711,752.8180278128,20,3,1,0.0,42.751718999999994,0.0,61.521,66.546,68.361,60.978,47.607,64.32,4.49,759.72726
2025-03-04 21:00:00,0.0,58.587,0.004,0.359,752.7945508722,21,3,1,0.0,21.032733,0.0,60.129,63.604,68.627,60.273,47.328,64.68,4.5,759.67709
2025-03-04 22:00:00,0.0,59.129,0.004,-0.002,753.1023013108,22,3,1,-0.0,-0.118258,0.0,58.587,61.521,67.881,59.68,47.453,67.55,4.27,759.58807
2025-03-04 23:00:00,0.0,59.497,0.003,-0.367,753.3939254164,23,3,1,-0.0,-21.835399,0.0,59.129,60.129,66.546,59.171,47.177,69.77,3.91,759.23809
2025-03-05 00:00:00,0.0,59.598,0.003,-0.795,753.704301072,0,3,2,-0.0,-47.380410000000005,0.0,59.497,58.587,63.604,58.187,46.751,73.35,3.56,759.67249
2025-03-05 01:00:00,0.0,60.251,0.004,0.694,752.65416176766,1,3,2,0.0,41.81419399999999,0.0,59.598,59.129,61.521,64.861,54.779,74.35,3.46,759.89394
2025-03-05 02:00:00,0.0,60.862,0.004,0.839,752.7596729892,2,3,2,0.0,51.063218,0.0,60.251,59.497,60.129,68.361,56.187,75.23,3.31,759.87284
2025-03-05 03:00:00,0.0,61.111,0.004,0.926,752.7558851761,3,3,2,0.0,56.588786,0.0,60.862,59.598,58.587,68.627,56.747,73.36,3.43,759.57013
2025-03-05 04:00:00,0.0,61.081,0.004,0.725,752.7484745635401,4,3,2,0.0,44.283725000000004,0.0,61.111,60.251,59.129,67.881,57.91,71.6,3.68,759.59216
2025-03-05 05:00:00,0.0,60.903,0.004,0.541,752.8952091926,5,3,2,0.0,32.948523,0.0,61.081,60.862,59.497,66.546,60.0,73.31,3.58,759.66994
2025-03-05 06:00:00,0.0,60.646,0.003,0.119,753.1006136713,6,3,2,0.0,7.216874,0.0,60.903,61.111,59.598,63.604,60.705,75.44,3.41,760.05794
2025-03-05 07:00:00,0.374,60.816,0.004,0.912,753.6022176338,7,3,2,0.341088,55.464192000000004,0.001496,60.646,61.081,60.251,61.521,60.118,74.98,3.46,760.48
2025-03-05 08:00:00,50.285,59.942,0.004,2.009,754.0462543378001,8,3,2,101.02256499999999,120.42347799999999,0.20113999999999999,60.816,60.903,60.862,60.129,60.978,73.89,3.71,761.06866
2025-03-05 09:00:00,121.702,58.772,0.004,3.138,754.5300443278,9,3,2,381.900876,184.426536,0.486808,59.942,60.646,61.111,58.587,60.273,72.16,4.13,761.53719
2025-03-05 10:00:00,220.916,56.912,0.004,5.08,754.58791911172,10,3,2,1122.25328,289.11296,0.883664,58.772,60.816,61.081,59.129,59.68,70.74,4.73,761.68685
2025-03-05 11:00:00,297.013,52.798,0.004,6.777,754.5343196811999,11,3,2,2012.8571009999998,357.812046,1.1880519999999999,56.912,59.942,60.903,59.497,59.171,67.54,5.68,761.5687
2025-03-05 12:00:00,424.121,49.367,0.004,8.633,754.4497501907,12,3,2,3661.4365929999994,426.18531099999996,1.6964839999999999,52.798,58.772,60.646,59.598,58.187,64.21,6.48,761.11688
2025-03-05 13:00:00,464.996,46.897,0.004,9.201,754.21796603146,13,3,2,4278.428196,431.499297,1.8599839999999999,49.367,56.912,60.816,60.251,64.861,60.64,7.09,760.1793
2025-03-05 14:00:00,414.165,43.798,0.004,9.105,753.9238742218799,14,3,2,3770.972325,398.78079,1.65666,46.897,52.798,59.942,60.862,68.361,59.0,7.4,759.8154
2025-03-05 15:00:00,292.09,42.851,0.004,8.499,753.6457212298001,15,3,2,2482.47291,364.190649,1.1683599999999998,43.798,49.367,58.772,61.111,68.627,57.17,7.5,759.98063
2025-03-05 16:00:00,232.721,42.461,0.004,7.466,753.7372287938,16,3,2,1737.4949860000002,317.013826,0.930884,42.851,46.897,56.912,61.081,67.881,57.2,7.16,760.23722
2025-03-05 17:00:00,120.914,41.955,0.004,6.088,753.9239942318001,17,3,2,736.1244320000001,255.42203999999998,0.48365600000000003,42.461,43.798,52.798,60.903,66.546,57.0,6.99,760.75574
2025-03-05 18:00:00,42.509,43.75,0.004,4.63,754.2974501016,18,3,2,196.81667,202.5625,0.170036,41.955,42.851,49.367,60.646,63.604,58.0,6.87,761.34422
2025-03-05 19:00:00,0.0,48.122,0.004,3.366,754.7444120474,19,3,2,0.0,161.978652,0.0,43.75,42.461,46.897,60.816,61.521,59.22,6.76,761.61573
2025-03-05 20:00:00,0.0,42.712,0.003,2.214,755.08797044588,20,3,2,0.0,94.564368,0.0,48.122,41.955,43.798,59.942,60.129,59.86,6.59,761.92585
2025-03-05 21:00:00,0.0,43.039,0.003,1.07,755.47417736968,21,3,2,0.0,46.051730000000006,0.0,42.712,43.75,42.851,58.772,58.587,62.23,6.27,762.19528
2025-03-05 22:00:00,0.0,45.252,0.003,0.801,755.5475034308,22,3,2,0.0,36.246852000000004,0.0,43.039,48.122,42.461,56.912,59.129,66.87,5.69,762.1865
2025-03-05 23:00:00,0.0,49.811,0.003,0.443,755.603083025,23,3,2,0.0,22.066273,0.0,45.252,42.712,41.955,52.798,59.497,67.75,5.18,762.35453
2025-03-06 00:00:00,0.0,50.52,0.003,-0.188,755.5523788337999,0,3,3,-0.0,-9.497760000000001,0.0,49.811,43.039,43.75,49.367,59.598,65.6,4.9,762.54159
2025-03-06 01:00:00,0.0,53.53,0.003,0.135,755.4772976276,1,3,3,0.0,7.2265500000000005,0.0,50.52,45.252,48.122,46.897,60.251,70.6,3.85,762.48495
2025-03-06 02:00:00,0.0,52.998,0.003,-0.115,755.6922653967999,2,3,3,-0.0,-6.09477,0.0,53.53,49.811,42.712,43.798,60.862,79.67,2.33,762.52305
2025-03-06 03:00:00,0.0,53.02,0.003,-0.504,755.67249376248,3,3,3,-0.0,-26.722080000000002,0.0,52.998,50.52,43.039,42.851,61.111,79.21,1.98,762.48776
2025-03-06 04:00:00,0.0,53.841,0.003,-0.972,755.5184760314,4,3,3,-0.0,-52.333452,0.0,53.02,53.53,45.252,42.461,61.081,81.18,1.44,762.63521
2025-03-06 05:00:00,0.0,54.0,0.003,-1.306,755.5835064068,5,3,3,-0.0,-70.524,0.0,53.841,52.998,49.811,41.955,60.903,81.12,1.09,762.96905
2025-03-06 06:00:00,0.0,53.812,0.003,-1.599,755.7532079343,6,3,3,-0.0,-86.04538799999999,0.0,54.0,53.02,50.52,43.75,60.646,83.37,0.59,763.35336
2025-03-06 07:00:00,0.899,54.855,0.003,-0.486,756.14023242568,7,3,3,-0.436914,-26.659529999999997,0.002697,53.812,53.841,53.53,48.122,60.816,83.14,0.76,763.86622
2025-03-06 08:00:00,141.22,50.745,0.003,2.173,756.54909122188,8,3,3,306.87106,110.268885,0.42366,54.855,54.0,52.998,42.712,59.942,80.1,1.66,764.40202
2025-03-06 09:00:00,308.632,49.091,0.003,4.986,756.967445803,9,3,3,1538.839152,244.76772599999998,0.925896,50.745,53.812,53.02,43.039,58.772,74.91,3.01,764.38496
2025-03-06 10:00:00,475.943,46.213,0.003,7.313,756.9558948482,10,3,3,3480.5711589999996,337.955669,1.427829,49.091,54.855,53.841,45.252,56.912,62.54,5.37,764.29335
2025-03-06 11:00:00,638.025,39.56,0.003,9.164,756.8183709805,11,3,3,5846.861099999999,362.52784,1.914075,46.213,50.745,54.0,49.811,52.798,50.14,7.16,763.89392
2025-03-06 12:00:00,710.475,34.216,0.003,10.719,756.61076131952,12,3,3,7615.581525,366.761304,2.131425,39.56,49.091,53.812,50.52,49.367,43.63,8.59,763.46036
2025-03-06 13:00:00,720.043,32.092,0.003,10.764,756.3088163608,13,3,3,7750.542852,345.43828799999994,2.160129,34.216,46.213,54.855,53.53,46.897,41.83,8.78,763.04977
2025-03-06 14:00:00,659.425,30.219,0.003,10.407,756.0655712542,14,3,3,6862.635974999999,314.48913300000004,1.978275,32.092,39.56,50.745,52.998,43.798,36.4,9.24,762.70507
2025-03-06 15:00:00,535.301,29.216,0.003,9.788,755.823976284,15,3,3,5239.526188000001,285.966208,1.605903,30.219,34.216,49.091,53.02,42.851,37.25,9.61,762.58493
2025-03-06 16:00:00,400.675,31.702,0.003,8.013,755.9255346788,16,3,3,3210.608775,254.02812600000001,1.2020250000000001,29.216,32.092,46.213,53.841,42.461,37.21,9.21,762.75424
2025-03-06 17:00:00,225.654,34.945,0.003,6.126,756.18875393646,17,3,3,1382.356404,214.07307,0.676962,31.702,30.219,39.56,54.0,41.955,34.6,8.72,763.13607
2025-03-06 18:00:00,48.063,38.674,0.003,3.967,756.5396104382,18,3,3,190.66592100000003,153.419758,0.144189,34.945,29.216,34.216,53.812,43.75,37.8,7.55,763.62962
2025-03-06 19:00:00,0.0,42.173,0.003,2.594,756.9456189988,19,3,3,0.0,109.396762,0.0,38.674,31.702,32.092,54.855,48.122,43.64,6.12,764.18274
2025-03-06 20:00:00,0.0,44.49,0.003,1.607,757.3108241866,20,3,3,0.0,71.49543,0.0,42.173,34.945,30.219,50.745,42.712,47.65,5.4,764.79283
2025-03-06 21:00:00,0.0,45.43,0.003,0.658,757.6191746748,21,3,3,0.0,29.89294,0.0,44.49,38.674,29.216,49.091,43.039,54.07,4.3,765.3024
2025-03-06 22:00:00,0.0,47.523,0.003,0.311,757.82164641108,22,3,3,0.0,14.779653000000001,0.0,45.43,42.173,31.702,46.213,45.252,60.22,3.34,765.66064
2025-03-06 23:00:00,0.0,48.631,0.003,-0.022,758.087288369,23,3,3,-0.0,-1.069882,0.0,47.523,44.49,34.945,39.56,49.811,64.4,2.12,765.71453
2025-03-07 00:00:00,0.0,49.444,0.003,-0.337,758.3020311196001,0,3,4,-0.0,-16.662628,0.0,48.631,45.43,38.674,34.216,50.52,68.83,1.04,765.73003
2025-03-07 01:00:00,0.0,48.048,0.003,-0.051,758.1400177276,1,3,4,-0.0,-2.4504479999999997,0.0,49.444,47.523,42.173,32.092,53.53,73.55,0.05,765.79263
2025-03-07 02:00:00,0.0,46.214,0.003,-0.333,758.0519604488,2,3,4,-0.0,-15.389262,0.0,48.048,48.631,44.49,30.219,52.998,75.07,-0.09,765.91691
2025-03-07 03:00:00,0.0,46.636,0.003,-0.64,757.8124656522,3,3,4,-0.0,-29.847040000000003,0.0,46.214,49.444,45.43,29.216,53.02,74.58,-0.48,765.91253
2025-03-07 04:00:00,0.0,48.707,0.003,-0.866,757.758386182,4,3,4,-0.0,-42.180262,0.0,46.636,48.048,47.523,31.702,53.841,77.8,-0.94,765.8402
2025-03-07 05:00:00,0.0,49.72,0.003,-1.1,757.823266545,5,3,4,-0.0,-54.692,0.0,48.707,46.214,48.631,34.945,54.0,79.0,-1.26,766.3713
2025-03-07 06:00:00,0.0,50.526,0.003,-1.293,758.0653115524,6,3,4,-0.0,-65.330118,0.0,49.72,46.636,49.444,38.674,53.812,82.57,-1.78,766.42596
2025-03-07 07:00:00,1.549,51.255,0.003,-0.026,758.4245912504,7,3,4,-0.040274,-1.33263,0.004647,50.526,48.707,48.048,42.173,54.855,80.86,-1.49,766.60688
2025-03-07 08:00:00,164.03,46.808,0.003,2.812,758.7766703532,8,3,4,461.25235999999995,131.62409599999998,0.49209,51.255,49.72,46.214,44.49,50.745,75.26,0.24,767.03353
2025-03-07 09:00:00,356.76,43.423,0.003,5.899,759.0569310195,9,3,4,2104.52724,256.152277,1.07028,46.808,50.526,46.636,45.43,49.091,66.25,2.3,766.6546
2025-03-07 10:00:00,538.25,38.254,0.003,8.939,758.864727632,10,3,4,4811.41675,341.95250599999997,1.6147500000000001,43.423,51.255,48.707,47.523,46.213,56.72,4.78,766.16768
2025-03-07 11:00:00,663.447,33.237,0.003,11.507,758.60425360126,11,3,4,7634.284629,382.458159,1.9903410000000001,38.254,46.808,49.72,48.631,39.56,48.34,6.78,765.68175
2025-03-07 12:00:00,735.091,29.547,0.003,13.943,758.3279832648,12,3,4,10249.373813,411.973821,2.205273,33.237,43.423,50.526,49.444,34.216,39.69,8.39,764.97443
2025-03-07 13:00:00,779.703,30.13,0.003,13.814,757.8611071729,13,3,4,10770.817242,416.21582,2.339109,29.547,38.254,51.255,48.048,32.092,33.73,9.37,764.183
2025-03-07 14:00:00,670.045,27.188,0.003,13.22,757.37185673154,14,3,4,8857.9949,359.42536,2.010135,30.13,33.237,46.808,46.214,30.219,34.12,10.34,763.71652
2025-03-07 15:00:00,540.182,25.518,0.003,12.152,757.0377266124,15,3,4,6564.291663999999,310.094736,1.620546,27.188,29.547,43.423,46.636,29.216,32.46,10.49,763.53181
2025-03-07 16:00:00,388.985,25.718,0.003,10.254,757.0645038258,16,3,4,3988.65219,263.712372,1.166955,25.518,30.13,38.254,48.707,31.702,31.93,10.98,763.282
2025-03-07 17:00:00,192.766,24.79,0.003,8.062,757.2476689662,17,3,4,1554.0794919999998,199.85697999999996,0.578298,25.718,27.188,33.237,49.72,34.945,31.33,10.69,763.30095
2025-03-07 18:00:00,48.662,33.023,0.003,5.753,757.5372679044,18,3,4,279.952486,189.981319,0.145986,24.79,25.518,29.547,50.526,38.674,37.6,9.8,763.65007
2025-03-07 19:00:00,0.0,34.824,0.003,4.522,757.7843383272001,19,3,4,0.0,157.474128,0.0,33.023,25.718,30.13,51.255,42.173,39.56,8.49,764.04779
2025-03-07 20:00:00,0.0,42.394,0.003,3.83,757.9005229310001,20,3,4,0.0,162.36902,0.0,34.824,24.79,27.188,46.808,44.49,44.77,7.32,764.23056
2025-03-07 21:00:00,0.0,44.56,0.003,3.177,757.9699786722,21,3,4,0.0,141.56712000000002,0.0,42.394,33.023,25.518,43.423,45.43,46.38,6.75,764.24884
2025-03-07 22:00:00,0.0,45.525,0.003,2.837,758.0022313382,22,3,4,0.0,129.154425,0.0,44.56,34.824,25.718,38.254,47.523,49.0,6.14,764.40056
2025-03-07 23:00:00,0.0,44.137,0.003,2.65,758.02243800848,23,3,4,0.0,116.96305,0.0,45.525,42.394,24.79,33.237,48.631,53.31,5.56,764.25671
2025-03-08 00:00:00,0.0,48.624,0.003,2.568,757.92877026592,0,3,5,0.0,124.866432,0.0,44.137,44.56,33.023,29.547,49.444,55.59,5.18,764.06315
2025-03-08 01:00:00,0.0,48.557,0.003,2.952,757.5361128089199,1,3,5,0.0,143.340264,0.0,48.624,45.525,34.824,30.13,48.048,55.45,4.67,763.85464
2025-03-08 02:00:00,0.0,53.436,0.003,3.076,757.2388182346,2,3,5,0.0,164.369136,0.0,48.557,44.137,42.394,27.188,46.214,56.17,4.34,763.53643
2025-03-08 03:00:00,0.0,53.417,0.003,3.073,756.9338430254,3,3,5,0.0,164.150441,0.0,53.436,48.624,44.56,25.518,46.636,58.56,3.82,763.12003
2025-03-08 04:00:00,0.0,53.964,0.004,3.119,756.84268048992,4,3,5,0.0,168.313716,0.0,53.417,48.557,45.525,25.718,48.707,62.38,3.37,763.01996
2025-03-08 05:00:00,0.0,57.081,0.004,3.149,756.848560976,5,3,5,0.0,179.74806900000002,0.0,53.964,53.436,44.137,24.79,49.72,64.32,3.12,763.13526
2025-03-08 06:00:00,0.0,59.411,0.004,3.192,756.9830470926,6,3,5,0.0,189.639912,0.0,57.081,53.417,48.624,33.023,50.526,64.65,2.92,763.53769
2025-03-08 07:00:00,1.738,59.142,0.004,3.813,757.40087663032,7,3,5,6.626994,225.50844600000002,0.006952,59.411,53.964,48.557,34.824,51.255,65.09,2.83,764.04214
2025-03-08 08:00:00,49.658,56.769,0.004,4.896,757.7736124406,8,3,5,243.12556800000002,277.94102399999997,0.198632,59.142,57.081,53.436,42.394,46.808,64.56,3.64,764.40081
2025-03-08 09:00:00,119.594,55.565,0.004,5.785,758.0977892369999,9,3,5,691.85129,321.443525,0.47837599999999997,56.769,59.411,53.417,44.56,43.423,52.62,5.29,764.60678
2025-03-08 10:00:00,173.16,56.478,0.004,6.929,758.10854512608,10,3,5,1199.82564,391.336062,0.69264,55.565,59.142,53.964,45.525,38.254,44.78,7.23,764.64194
2025-03-08 11:00:00,225.174,55.846,0.004,7.39,758.0083068404,11,3,5,1664.03586,412.70194,0.900696,56.478,56.769,57.081,44.137,33.237,43.19,8.42,764.40788
2025-03-08 12:00:00,379.176,52.19,0.004,8.913,757.8103654786,12,3,5,3379.595688,465.16947,1.516704,55.846,55.565,59.411,48.624,29.547,46.18,8.67,764.142
2025-03-08 13:00:00,467.832,48.099,0.004,10.252,757.4559986867,13,3,5,4796.213664,493.110948,1.871328,52.19,56.478,59.142,48.557,30.13,44.6,9.59,763.6383
2025-03-08 14:00:00,411.791,45.414,0.004,9.236,757.1686874375999,14,3,5,3803.301676,419.443704,1.647164,48.099,55.846,56.769,53.436,27.188,46.38,10.04,763.20996
2025-03-08 15:00:00,339.415,45.709,0.004,9.936,756.92119698008,15,3,5,3372.4274400000004,454.164624,1.35766,45.414,52.19,55.565,53.417,25.518,46.27,10.1,763.07262
2025-03-08 16:00:00,289.184,42.847,0.004,9.452,756.91588654112,16,3,5,2733.367168,404.989844,1.1567360000000002,45.709,48.099,56.478,53.964,25.718,45.87,10.21,763.04666
2025-03-08 17:00:00,189.682,40.147,0.004,7.901,756.971196113,17,3,5,1498.6774819999998,317.201447,0.758728,42.847,45.414,55.846,57.081,24.79,48.02,9.85,763.30841
2025-03-08 18:00:00,52.503,40.147,0.004,6.02,757.0996442305,18,3,5,316.06806,241.68493999999998,0.210012,40.147,45.709,52.19,59.411,33.023,45.43,9.26,763.6663
2025-03-08 19:00:00,0.0,44.272,0.004,4.456,757.4965395378,19,3,5,0.0,197.27603200000001,0.0,40.147,42.847,48.099,59.142,34.824,50.65,7.49,764.15139
2025-03-08 20:00:00,0.0,42.652,0.004,3.267,758.0116821194,20,3,5,0.0,139.344084,0.0,44.272,40.147,45.414,56.769,42.394,54.08,6.51,764.85115
2025-03-08 21:00:00,0.0,45.083,0.003,2.14,758.4471681166,21,3,5,0.0,96.47762,0.0,42.652,40.147,45.709,55.565,44.56,57.76,5.65,765.46799
2025-03-08 22:00:00,0.0,47.453,0.003,1.612,758.7194406226,22,3,5,0.0,76.49423600000001,0.0,45.083,44.272,42.847,56.478,45.525,64.63,4.44,765.77309
2025-03-08 23:00:00,0.0,47.796,0.003,1.165,758.9047809428,23,3,5,0.0,55.68234,0.0,47.453,42.652,40.147,55.846,44.137,70.8,3.45,766.08397
2025-03-09 00:00:00,0.0,49.127,0.003,0.726,759.08746604352,0,3,6,0.0,35.666202,0.0,47.796,45.083,40.147,52.19,48.624,72.59,2.72,766.27058
2025-03-09 01:00:00,0.0,51.188,0.004,0.616,758.79644198752,1,3,6,0.0,31.531808,0.0,49.127,47.453,44.272,48.099,48.557,74.4,2.2,766.48769
2025-03-09 02:00:00,0.0,52.171,0.004,0.333,758.8397505674001,2,3,6,0.0,17.372943,0.0,51.188,47.796,42.652,45.414,53.436,80.36,0.97,766.39321
2025-03-09 03:00:00,0.0,53.504,0.004,-0.024,758.9877378,3,3,6,-0.0,-1.284096,0.0,52.171,49.127,45.083,45.709,53.417,81.66,0.49,766.44975
2025-03-09 04:00:00,0.0,53.721,0.004,-0.187,759.1268367979001,4,3,6,-0.0,-10.045827,0.0,53.504,51.188,47.453,42.847,53.964,83.82,0.07,766.65297
2025-03-09 05:00:00,0.0,54.912,0.003,-0.354,759.3153648816001,5,3,6,-0.0,-19.438848,0.0,53.721,52.171,47.796,40.147,57.081,84.31,-0.13,766.89498
2025-03-09 06:00:00,0.0,54.695,0.003,-0.445,759.5376082522,6,3,6,-0.0,-24.339275,0.0,54.912,53.504,49.127,40.147,59.411,87.21,-0.47,767.37133
2025-03-09 07:00:00,3.486,54.27,0.003,0.777,759.9190147792,7,3,6,2.708622,42.167790000000004,0.010458,54.695,53.721,51.188,44.272,59.142,88.7,-0.32,767.94454
2025-03-09 08:00:00,142.554,52.94,0.004,3.645,760.377977717,8,3,6,519.60933,192.9663,0.5702160000000001,54.27,54.912,52.171,42.652,56.769,83.14,1.32,768.35949
2025-03-09 09:00:00,317.822,48.041,0.004,6.722,760.7771607134,9,3,6,2136.399484,322.931602,1.271288,52.94,54.695,53.504,45.083,55.565,74.99,3.61,768.5484
2025-03-09 10:00:00,505.88,43.054,0.004,9.854,760.78298119452,10,3,6,4984.941519999999,424.254116,2.02352,48.041,54.27,53.721,47.453,56.478,65.14,6.21,768.47941
2025-03-09 11:00:00,633.216,40.091,0.004,12.466,760.666376556,11,3,6,7893.670655999999,499.774406,2.532864,43.054,52.94,54.912,47.796,55.846,55.15,8.13,768.28482
2025-03-09 12:00:00,698.57,36.977,0.004,14.816,760.45720676606,12,3,6,10350.013120000001,547.851232,2.79428,40.091,48.041,54.695,49.127,52.19,48.54,9.33,767.68028
2025-03-09 13:00:00,772.482,28.772,0.003,15.269,760.0275487506,13,3,6,11795.027657999999,439.319668,2.317446,36.977,43.054,54.27,51.188,48.099,39.01,10.02,767.15027
2025-03-09 14:00:00,716.361,29.041,0.003,15.275,759.65083761172,14,3,6,10942.414275000001,443.60127500000004,2.149083,28.772,40.091,52.94,52.171,45.414,37.77,10.88,766.3891
2025-03-09 15:00:00,595.882,28.244,0.003,15.066,759.18712678146,15,3,6,8977.558212,425.524104,1.7876459999999998,29.041,36.977,48.041,53.504,45.709,35.39,11.82,765.84745
2025-03-09 16:00:00,431.767,28.331,0.003,13.145,758.9581853572,16,3,6,5675.577214999999,372.41099499999996,1.295301,28.244,28.772,43.054,53.721,42.847,33.8,12.3,765.48613
2025-03-09 17:00:00,236.23,29.601,0.004,10.866,758.8199489305999,17,3,6,2566.87518,321.64446599999997,0.94492,28.331,29.041,40.091,54.912,40.147,32.54,12.31,765.35262
2025-03-09 18:00:00,55.702,38.119,0.004,8.206,758.7101398538,18,3,6,457.09061199999996,312.804514,0.222808,29.601,28.244,36.977,54.695,40.147,35.15,11.85,765.44627
2025-03-09 19:00:00,0.0,42.562,0.004,6.436,758.8764661023,19,3,6,0.0,273.929032,0.0,38.119,28.331,28.772,54.27,44.272,42.43,10.26,765.71989
2025-03-09 20:00:00,0.0,43.959,0.004,5.307,759.1623522336,20,3,6,0.0,233.29041300000003,0.0,42.562,29.601,29.041,52.94,42.652,48.34,8.66,766.09994
2025-03-09 21:00:00,0.0,47.368,0.004,4.154,759.481278596,21,3,6,0.0,196.766672,0.0,43.959,38.119,28.244,48.041,45.083,57.08,6.74,766.34355
2025-03-09 22:00:00,0.0,48.023,0.004,3.687,759.66328864092,22,3,6,0.0,177.060801,0.0,47.368,42.562,28.331,43.054,47.453,64.91,5.12,766.43274
2025-03-09 23:00:00,0.0,47.824,0.004,3.215,759.678544902,23,3,6,0.0,153.75415999999998,0.0,48.023,43.959,29.601,40.091,47.796,69.58,3.9,766.34238
2025-03-10 00:00:00,0.0,50.89,0.004,2.905,759.6284407603999,0,3,0,0.0,147.83544999999998,0.0,47.824,47.368,38.119,36.977,49.127,69.6,3.71,766.3025
2025-03-10 01:00:00,0.0,54.622,0.004,2.465,759.7804033216,1,3,0,0.0,134.64323,0.0,50.89,48.023,42.562,28.772,51.188,72.29,3.22,766.55287
2025-03-10 02:00:00,0.0,55.445,0.004,2.162,759.6010259943,2,3,0,0.0,119.87209,0.0,54.622,47.824,43.959,29.041,52.171,75.6,2.33,766.41265
2025-03-10 03:00:00,0.0,56.509,0.004,1.914,759.3444672872,3,3,0,0.0,108.158226,0.0,55.445,50.89,47.368,28.244,53.504,77.87,1.7,766.08396
2025-03-10 04:00:00,0.0,56.885,0.004,1.823,759.1000970876,4,3,0,0.0,103.70135499999999,0.0,56.509,54.622,48.023,28.331,53.721,78.94,1.63,765.86531
2025-03-10 05:00:00,0.0,56.803,0.004,1.725,759.0176652737999,5,3,0,0.0,97.985175,0.0,56.885,55.445,47.824,29.601,54.912,82.53,0.94,765.87776
2025-03-10 06:00:00,0.0,57.034,0.004,1.536,759.102872317,6,3,0,0.0,87.604224,0.0,56.803,56.509,50.89,38.119,54.695,84.66,0.53,766.04647
2025-03-10 07:00:00,4.802,56.869,0.004,2.608,759.2499594752,7,3,0,12.523615999999999,148.314352,0.019208,57.034,56.885,54.622,42.562,54.27,83.39,0.88,766.18745
2025-03-10 08:00:00,127.198,53.379,0.004,5.107,759.3955465094,8,3,0,649.600186,272.606553,0.508792,56.869,56.803,55.445,43.959,52.94,78.42,2.62,766.35319
2025-03-10 09:00:00,269.536,47.919,0.004,7.819,759.4759531558,9,3,0,2107.501984,374.678661,1.078144,53.379,57.034,56.509,47.368,48.041,64.97,5.53,766.03009
2025-03-10 10:00:00,465.807,41.986,0.004,10.945,759.1997803273999,10,3,0,5098.257615,459.53677,1.863228,47.919,56.869,56.885,48.023,43.054,54.85,8.34,765.61985
2025-03-10 11:00:00,622.345,36.353,0.004,13.639,758.79419930214,11,3,0,8488.163455,495.818567,2.48938,41.986,53.379,56.803,47.824,40.091,44.48,10.84,765.09814
2025-03-10 12:00:00,696.13,34.099,0.004,16.051,758.357310689,12,3,0,11173.582629999999,547.3230489999999,2.78452,36.353,47.919,57.034,50.89,36.977,33.62,12.62,764.22378
